"Start Time","Thu Nov 24 15:08:13 2011","15:08:12 minus 77 ms","Subject","001","N-back",1

"Presentation Time","Stimulus","N-back","Response Time","Response","Is Correct"
5940,"suite",0,957,"3",1
8349,"pond",0,573,"3",1
10758,"folk",0,540,"3",1
13168,"suite",0,531,"3",1
15577,"boulder",0,506,"3",1
17987,"boulder",1,472,"1",1
20396,"folk",0,543,"3",1
22805,"folk",1,407,"1",1
25214,"wedge",0,406,"3",1
27624,"mineral",0,427,"3",1
30033,"mineral",1,625,"1",1
32444,"suite",0,423,"3",1
34853,"folk",0,606,"3",1
37263,"folk",1,406,"1",1
39672,"suite",0,575,"3",1
42083,"wedge",0,472,"3",1
44493,"pond",0,558,"3",1
46903,"pond",1,406,"1",1
49312,"actress",0,405,"3",1
51721,"actress",1,547,"1",1
54130,"actress",1,769,"1",1
56540,"folk",0,639,"3",1
58949,"folk",1,575,"1",1
61359,"actress",0,462,"3",1
63768,"folk",0,803,"3",1
66176,"wedge",0,524,"3",1
68587,"wedge",1,453,"1",1
70997,"wedge",1,575,"1",1
73406,"pond",0,503,"3",1
75816,"wedge",0,605,"3",1
78226,"dentist",0,697,"3",1
80634,"dentist",1,443,"1",1
83045,"dentist",1,662,"1",1
85453,"boulder",0,559,"3",1
87862,"boulder",1,406,"3",0
90271,"boulder",1,405,"1",1
92680,"mineral",0,541,"3",1
95089,"actress",0,604,"3",1
97499,"dentist",0,641,"1",0
99908,"mineral",0,704,"3",1
102317,"boulder",0,704,"3",1
104727,"mineral",0,687,"3",1
107137,"boulder",0,684,"3",1
109547,"wedge",0,602,"3",1
111958,"mineral",0,854,"3",1
114367,"mineral",1,591,"1",1
116777,"suite",0,558,"3",1
119187,"suite",1,498,"1",1
121597,"dentist",0,464,"3",1
124006,"actress",0,556,"3",1
126416,"dentist",0,518,"3",1
128825,"pond",0,1148,"3",1
131235,"wedge",0,575,"3",1
133645,"wedge",1,521,"3",0
136054,"mineral",0,568,"3",1
138464,"mineral",1,637,"3",0
140873,"suite",0,479,"3",1
143282,"actress",0,516,"3",1
145692,"dentist",0,515,"3",1
148102,"dentist",1,831,"3",0
150511,"folk",0,503,"3",1
152922,"pond",0,525,"3",1
155331,"pond",1,739,"1",1
157740,"pond",1,777,"1",1
160149,"boulder",0,1561,"3",1
162559,"actress",0,695,"3",1
164968,"actress",1,814,"1",1
167378,"suite",0,636,"3",1
169788,"suite",1,451,"1",1
172198,"suite",1,554,"1",1
174608,"boulder",0,607,"3",1
177017,"dentist",0,447,"1",0
179427,"pond",0,453,"3",1
181838,"suite",0,417,"3",1
184247,"pond",0,406,"3",1
